id,scanId,timestamp,sampleIndex,latitude,longitude,gpsAccuracy,altitude,speed,technology,mcc,mnc,plmn,connectionStatus,cid,lac,tac,pci,enb,rnc,bsic,nci,rssi,rsrp,rsrq,sinr,cqi,rscp,ecno,ssRsrp,ssRsrq,ssSinr,timingAdvance,arfcn,bandwidth,bandName
17169,9,1779542103872,0,,,,,,LTE,262,1,262-01,PRIMARY,49771276,,13621,357,194419,,,,-105,-107.0,-17.0,-8.0,6,,,,,,0,1300,20000,1800
17170,9,1779542103872,0,,,,,,LTE,262,1,262-01,NONE,,,,196,,,,,,-112.0,,,,,,,,,0,1300,,1800
17171,9,1779542103872,0,,,,,,LTE,262,1,262-01,NONE,,,,407,,,,,,-112.0,,,,,,,,,0,1300,,1800
17172,9,1779542103872,0,,,,,,LTE,262,1,262-01,NONE,,,,491,,,,,,-112.0,,,,,,,,,0,1300,,1800
17173,9,1779542103872,0,,,,,,LTE,262,1,262-01,NONE,,,,70,,,,,,-111.0,,,,,,,,,0,10020,,1500
17174,9,1779542103872,0,,,,,,LTE,262,1,262-01,NONE,,,,338,,,,,,-112.0,,,,,,,,,0,10020,,1500
17175,9,1779542103872,0,,,,,,NR,262,1,262-01,NONE,,,,397,,,,,,,,,,,,-109.0,-20.0,-8.0,,641760,,3600
17176,9,1779542103872,0,,,,,,NR,262,1,262-01,NONE,,,,961,,,,,,,,,,,,-110.0,-18.0,-6.0,,641760,,3600
17177,9,1779542103872,0,,,,,,NR,262,1,262-01,NONE,,,,341,,,,,,,,,,,,-110.0,-20.0,-8.0,,641760,,3600
17178,9,1779542103872,0,,,,,,NR,262,1,262-01,SECONDARY,,,,25,,,,,,-140.0,-20.0,,,,,-98.0,-11.0,12.0,,641760,,3600
17179,9,1779542105984,1,51.2366163,6.7706213,8.0,83.0,0.07,LTE,262,1,262-01,PRIMARY,49771276,,13621,357,194419,,,,-105,-104.0,-16.0,-8.0,8,,,,,,0,1300,20000,1800
17180,9,1779542105984,1,51.2366163,6.7706213,8.0,83.0,0.07,LTE,262,1,262-01,NONE,,,,407,,,,,,-110.0,,,,,,,,,0,1300,,1800
17181,9,1779542105984,1,51.2366163,6.7706213,8.0,83.0,0.07,LTE,262,1,262-01,NONE,,,,196,,,,,,-110.0,-20.0,,,,,,,,0,1300,,1800
17182,9,1779542105984,1,51.2366163,6.7706213,8.0,83.0,0.07,LTE,262,1,262-01,NONE,,,,491,,,,,,-110.0,,,,,,,,,0,1300,,1800
17183,9,1779542105984,1,51.2366163,6.7706213,8.0,83.0,0.07,LTE,262,1,262-01,NONE,,,,266,,,,,,-113.0,,,,,,,,,0,10020,,1500
17184,9,1779542105984,1,51.2366163,6.7706213,8.0,83.0,0.07,LTE,262,1,262-01,NONE,,,,70,,,,,,-113.0,-20.0,,,,,,,,0,10020,,1500
17185,9,1779542105984,1,51.2366163,6.7706213,8.0,83.0,0.07,NR,,,,SECONDARY,,,,,,,,,,,,,,,,-95.0,-11.0,16.0,,,,
17186,9,1779542108099,2,51.2367997,6.770407,6.75,83.0,0.68941784,LTE,262,1,262-01,PRIMARY,49771276,,13621,357,194419,,,,-105,-105.0,-16.0,-5.0,8,,,,,,0,1300,20000,1800
17187,9,1779542108099,2,51.2367997,6.770407,6.75,83.0,0.68941784,LTE,262,1,262-01,NONE,,,,407,,,,,,-110.0,,,,,,,,,0,1300,,1800
17188,9,1779542108099,2,51.2367997,6.770407,6.75,83.0,0.68941784,LTE,262,1,262-01,NONE,,,,380,,,,,,-110.0,,,,,,,,,0,1300,,1800
17189,9,1779542108099,2,51.2367997,6.770407,6.75,83.0,0.68941784,LTE,262,1,262-01,NONE,,,,196,,,,,,-110.0,,,,,,,,,0,1300,,1800
17190,9,1779542108099,2,51.2367997,6.770407,6.75,83.0,0.68941784,LTE,262,1,262-01,NONE,,,,70,,,,,,-111.0,,,,,,,,,0,10020,,1500
17191,9,1779542108099,2,51.2367997,6.770407,6.75,83.0,0.68941784,LTE,262,1,262-01,NONE,,,,478,,,,,,-112.0,,,,,,,,,0,10020,,1500
17192,9,1779542110226,3,51.2368247,6.7704038,6.166,82.0,0.879128,LTE,262,1,262-01,PRIMARY,49771276,,13621,357,194419,,,,-103,-103.0,-16.0,-4.0,10,,,,,,0,1300,20000,1800
17193,9,1779542110226,3,51.2368247,6.7704038,6.166,82.0,0.879128,LTE,262,1,262-01,NONE,,,,407,,,,,,-110.0,,,,,,,,,0,1300,,1800
17194,9,1779542110226,3,51.2368247,6.7704038,6.166,82.0,0.879128,LTE,262,1,262-01,NONE,,,,196,,,,,,-110.0,,,,,,,,,0,1300,,1800
17195,9,1779542110226,3,51.2368247,6.7704038,6.166,82.0,0.879128,LTE,262,1,262-01,NONE,,,,380,,,,,,-111.0,,,,,,,,,0,1300,,1800
17196,9,1779542110226,3,51.2368247,6.7704038,6.166,82.0,0.879128,LTE,262,1,262-01,NONE,,,,70,,,,,,-110.0,-19.0,,,,,,,,0,10020,,1500
17197,9,1779542110226,3,51.2368247,6.7704038,6.166,82.0,0.879128,LTE,262,1,262-01,NONE,,,,468,,,,,,-111.0,-20.0,,,,,,,,0,10020,,1500
17198,9,1779542112351,4,51.2368283,6.7703707,4.933,78.0,1.0073462,LTE,262,1,262-01,PRIMARY,49771276,,13621,357,194419,,,,-107,-107.0,-16.0,-6.0,8,,,,,,0,1300,20000,1800
17199,9,1779542112351,4,51.2368283,6.7703707,4.933,78.0,1.0073462,LTE,262,1,262-01,NONE,,,,407,,,,,,-110.0,,,,,,,,,0,1300,,1800
17200,9,1779542112351,4,51.2368283,6.7703707,4.933,78.0,1.0073462,LTE,262,1,262-01,NONE,,,,196,,,,,,-110.0,,,,,,,,,0,1300,,1800
17201,9,1779542112351,4,51.2368283,6.7703707,4.933,78.0,1.0073462,LTE,262,1,262-01,NONE,,,,380,,,,,,-110.0,,,,,,,,,0,1300,,1800
17202,9,1779542112351,4,51.2368283,6.7703707,4.933,78.0,1.0073462,LTE,262,1,262-01,NONE,,,,478,,,,,,-109.0,-19.0,,,,,,,,0,10020,,1500
17203,9,1779542112351,4,51.2368283,6.7703707,4.933,78.0,1.0073462,LTE,262,1,262-01,NONE,,,,338,,,,,,-110.0,-19.0,,,,,,,,0,10020,,1500
17204,9,1779542114487,5,51.2368263,6.7703684,4.205,86.19999694824219,0.65648794,LTE,262,1,262-01,PRIMARY,49771276,,13621,357,194419,,,,-107,-107.0,-19.0,-7.0,7,,,,,,0,1300,20000,1800
17205,9,1779542114487,5,51.2368263,6.7703684,4.205,86.19999694824219,0.65648794,LTE,262,1,262-01,NONE,,,,196,,,,,,-106.0,-19.0,,,,,,,,0,1300,,1800
17206,9,1779542114487,5,51.2368263,6.7703684,4.205,86.19999694824219,0.65648794,LTE,262,1,262-01,NONE,,,,407,,,,,,-109.0,,,,,,,,,0,1300,,1800
17207,9,1779542114487,5,51.2368263,6.7703684,4.205,86.19999694824219,0.65648794,LTE,262,1,262-01,NONE,,,,380,,,,,,-111.0,,,,,,,,,0,1300,,1800
17208,9,1779542114487,5,51.2368263,6.7703684,4.205,86.19999694824219,0.65648794,LTE,262,1,262-01,NONE,,,,338,,,,,,-107.0,-20.0,,,,,,,,0,10020,,1500
17209,9,1779542114487,5,51.2368263,6.7703684,4.205,86.19999694824219,0.65648794,LTE,262,1,262-01,NONE,,,,478,,,,,,-108.0,,,,,,,,,0,10020,,1500
17210,9,1779542116574,6,51.2368078,6.7703624,4.32,86.19999694824219,0.943569,LTE,262,1,262-01,PRIMARY,49771276,,13621,357,194419,,,,-107,-107.0,-19.0,-7.0,8,,,,,,0,1300,20000,1800
17211,9,1779542116574,6,51.2368078,6.7703624,4.32,86.19999694824219,0.943569,LTE,262,1,262-01,NONE,,,,196,,,,,,-106.0,-20.0,,,,,,,,0,1300,,1800
17212,9,1779542116574,6,51.2368078,6.7703624,4.32,86.19999694824219,0.943569,LTE,262,1,262-01,NONE,,,,407,,,,,,-107.0,-20.0,,,,,,,,0,1300,,1800
17213,9,1779542116574,6,51.2368078,6.7703624,4.32,86.19999694824219,0.943569,LTE,262,1,262-01,NONE,,,,380,,,,,,-110.0,,,,,,,,,0,1300,,1800
17214,9,1779542116574,6,51.2368078,6.7703624,4.32,86.19999694824219,0.943569,LTE,262,1,262-01,NONE,,,,338,,,,,,-107.0,,,,,,,,,0,10020,,1500
17215,9,1779542116574,6,51.2368078,6.7703624,4.32,86.19999694824219,0.943569,LTE,262,1,262-01,NONE,,,,70,,,,,,-109.0,,,,,,,,,0,10020,,1500
17216,9,1779542118690,7,51.2367747,6.7703176,3.744,86.19999694824219,1.1790057,LTE,262,1,262-01,PRIMARY,26480641,,13601,196,103440,,,,-107,-102.0,-18.0,-7.0,6,,,,,,0,1300,20000,1800
17217,9,1779542118690,7,51.2367747,6.7703176,3.744,86.19999694824219,1.1790057,LTE,262,1,262-01,NONE,,,,339,,,,,,-106.0,,,,,,,,,0,1300,,1800
17218,9,1779542118690,7,51.2367747,6.7703176,3.744,86.19999694824219,1.1790057,LTE,262,1,262-01,NONE,,,,357,,,,,,-108.0,-18.0,,,,,,,,0,1300,,1800
17219,9,1779542118690,7,51.2367747,6.7703176,3.744,86.19999694824219,1.1790057,LTE,262,1,262-01,NONE,,,,407,,,,,,-108.0,-19.0,,,,,,,,0,1300,,1800
17220,9,1779542120820,8,51.2367571,6.7702836,3.303,86.19999694824219,1.0292449,LTE,262,1,262-01,PRIMARY,26480641,,13601,196,103440,,,,-109,-107.0,-20.0,-11.0,6,,,,,,0,1300,20000,1800
17221,9,1779542120820,8,51.2367571,6.7702836,3.303,86.19999694824219,1.0292449,LTE,262,1,262-01,NONE,,,,357,,,,,,-107.0,-18.0,,,,,,,,0,1300,,1800
17222,9,1779542120820,8,51.2367571,6.7702836,3.303,86.19999694824219,1.0292449,LTE,262,1,262-01,NONE,,,,407,,,,,,-108.0,-18.0,,,,,,,,0,1300,,1800
17223,9,1779542120820,8,51.2367571,6.7702836,3.303,86.19999694824219,1.0292449,LTE,262,1,262-01,NONE,,,,339,,,,,,-109.0,,,,,,,,,0,1300,,1800
17224,9,1779542120820,8,51.2367571,6.7702836,3.303,86.19999694824219,1.0292449,LTE,262,1,262-01,NONE,,,,20,,,,,,-108.0,-18.0,,,,,,,,0,1444,,1800
17225,9,1779542120820,8,51.2367571,6.7702836,3.303,86.19999694824219,1.0292449,LTE,262,1,262-01,NONE,,,,188,,,,,,-108.0,-19.0,,,,,,,,0,1444,,1800
17226,9,1779542122941,9,51.2367428,6.7702754,3.072,86.19999694824219,1.0248127,LTE,262,1,262-01,PRIMARY,49771276,,13621,196,194419,,,,-105,-105.0,-18.0,-11.0,7,,,,,,0,1300,20000,1800
